,repo,origin_commit,file,code_context,commit_date,line_vuln,code_vuln
0,opencv/opencv,ec40b85e755c77526a072509918f7fd71b30a280,apps/interactive-calibration/calibController.cpp,"calib::calibController::calibController(cv::Ptr<calib::calibrationData> data, int initialFlags, bool autoTuning, int minFramesNum) :
    mCalibData(data)
{
    mCalibFlags = initialFlags;
    mNeedTuning = autoTuning;
    mMinFramesNum = minFramesNum;
    mConfIntervalsState = false;
    mCoverageQualityState = false;
}
",2016-09-14 12:52:06 +0300,56,        calibrationData()        ^
1,opencv/opencv,ec40b85e755c77526a072509918f7fd71b30a280,apps/interactive-calibration/calibController.cpp,"calib::calibController::calibController(cv::Ptr<calib::calibrationData> data, int initialFlags, bool autoTuning, int minFramesNum) :
    mCalibData(data)
{
    mCalibFlags = initialFlags;
    mNeedTuning = autoTuning;
    mMinFramesNum = minFramesNum;
    mConfIntervalsState = false;
    mCoverageQualityState = false;
}
",2016-09-14 12:52:06 +0300,95,        captureParameters()        ^
2,opencv/opencv,ec40b85e755c77526a072509918f7fd71b30a280,apps/interactive-calibration/calibController.cpp,"calib::calibController::calibController(cv::Ptr<calib::calibrationData> data, int initialFlags, bool autoTuning, int minFramesNum) :
    mCalibData(data)
{
    mCalibFlags = initialFlags;
    mNeedTuning = autoTuning;
    mMinFramesNum = minFramesNum;
    mConfIntervalsState = false;
    mCoverageQualityState = false;
}
",2016-09-14 12:52:06 +0300,95,        captureParameters()        ^
3,opencv/opencv,ec40b85e755c77526a072509918f7fd71b30a280,apps/interactive-calibration/calibController.cpp,"calib::calibController::calibController(cv::Ptr<calib::calibrationData> data, int initialFlags, bool autoTuning, int minFramesNum) :
    mCalibData(data)
{
    mCalibFlags = initialFlags;
    mNeedTuning = autoTuning;
    mMinFramesNum = minFramesNum;
    mConfIntervalsState = false;
    mCoverageQualityState = false;
}
",2016-09-14 12:52:06 +0300,95,        captureParameters()        ^
4,opencv/opencv,ec40b85e755c77526a072509918f7fd71b30a280,apps/interactive-calibration/calibController.cpp,"calib::calibController::calibController(cv::Ptr<calib::calibrationData> data, int initialFlags, bool autoTuning, int minFramesNum) :
    mCalibData(data)
{
    mCalibFlags = initialFlags;
    mNeedTuning = autoTuning;
    mMinFramesNum = minFramesNum;
    mConfIntervalsState = false;
    mCoverageQualityState = false;
}
",2016-09-14 12:52:06 +0300,95,        captureParameters()        ^
5,opencv/opencv,ec40b85e755c77526a072509918f7fd71b30a280,apps/interactive-calibration/calibController.cpp,"calib::calibController::calibController(cv::Ptr<calib::calibrationData> data, int initialFlags, bool autoTuning, int minFramesNum) :
    mCalibData(data)
{
    mCalibFlags = initialFlags;
    mNeedTuning = autoTuning;
    mMinFramesNum = minFramesNum;
    mConfIntervalsState = false;
    mCoverageQualityState = false;
}
",2016-09-14 12:52:06 +0300,95,        captureParameters()        ^
6,opencv/opencv,ec40b85e755c77526a072509918f7fd71b30a280,apps/interactive-calibration/calibController.cpp,"calib::calibController::calibController(cv::Ptr<calib::calibrationData> data, int initialFlags, bool autoTuning, int minFramesNum) :
    mCalibData(data)
{
    mCalibFlags = initialFlags;
    mNeedTuning = autoTuning;
    mMinFramesNum = minFramesNum;
    mConfIntervalsState = false;
    mCoverageQualityState = false;
}
",2016-09-14 12:52:06 +0300,95,        captureParameters()        ^
7,opencv/opencv,ec40b85e755c77526a072509918f7fd71b30a280,apps/interactive-calibration/calibController.cpp,"calib::calibController::calibController(cv::Ptr<calib::calibrationData> data, int initialFlags, bool autoTuning, int minFramesNum) :
    mCalibData(data)
{
    mCalibFlags = initialFlags;
    mNeedTuning = autoTuning;
    mMinFramesNum = minFramesNum;
    mConfIntervalsState = false;
    mCoverageQualityState = false;
}
",2016-09-14 12:52:06 +0300,95,        captureParameters()        ^
8,opencv/opencv,ec40b85e755c77526a072509918f7fd71b30a280,apps/interactive-calibration/calibController.cpp,"calib::calibController::calibController(cv::Ptr<calib::calibrationData> data, int initialFlags, bool autoTuning, int minFramesNum) :
    mCalibData(data)
{
    mCalibFlags = initialFlags;
    mNeedTuning = autoTuning;
    mMinFramesNum = minFramesNum;
    mConfIntervalsState = false;
    mCoverageQualityState = false;
}
",2016-09-14 12:52:06 +0300,95,        captureParameters()        ^
9,opencv/opencv,ec40b85e755c77526a072509918f7fd71b30a280,apps/interactive-calibration/calibController.cpp,"calib::calibController::calibController(cv::Ptr<calib::calibrationData> data, int initialFlags, bool autoTuning, int minFramesNum) :
    mCalibData(data)
{
    mCalibFlags = initialFlags;
    mNeedTuning = autoTuning;
    mMinFramesNum = minFramesNum;
    mConfIntervalsState = false;
    mCoverageQualityState = false;
}
",2016-09-14 12:52:06 +0300,95,        captureParameters()        ^
