,repo,origin_commit,file,code_context,commit_date,line_vuln,code_vuln
0,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,38,  InsertTest() : res_(nullptr) {}  ^
1,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,38,  InsertTest() : res_(nullptr) {}  ^
2,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,38,  InsertTest() : res_(nullptr) {}  ^
3,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,49,    cxt_.db = (char*)db_.c_str()
4,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,105,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
5,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,107,      SSubmitReq* submit = (SSubmitReq*)vg->pData
6,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,110,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
7,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,116,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
8,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,128,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
9,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,131,      SSubmitReq* submit = (SSubmitReq*)vg->pData
10,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,135,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
11,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,138,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
12,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,111,      for (int32_t i = 0
13,taosdata/tdengine,1676bfe5cf94678a83646b73b019700fa4a0bf47,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-14 15:43:56 +0800,136,      for (int32_t i = 0
14,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,38,  InsertTest() : res_(nullptr) {}  ^
15,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,38,  InsertTest() : res_(nullptr) {}  ^
16,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,38,  InsertTest() : res_(nullptr) {}  ^
17,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,49,    cxt_.db = (char*)db_.c_str()
18,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,105,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
19,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,107,      SSubmitReq* submit = (SSubmitReq*)vg->pData
20,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,110,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
21,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,116,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
22,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,128,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
23,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,131,      SSubmitReq* submit = (SSubmitReq*)vg->pData
24,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,135,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
25,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,138,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
26,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,111,      for (int32_t i = 0
27,taosdata/tdengine,aa9d3ac521028d47c8d0631d5e6e5c53e1bcc259,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-06-28 16:08:34 +0800,136,      for (int32_t i = 0
28,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,38,  InsertTest() : res_(nullptr) {}  ^
29,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,38,  InsertTest() : res_(nullptr) {}  ^
30,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,38,  InsertTest() : res_(nullptr) {}  ^
31,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,49,    cxt_.db = (char*)db_.c_str()
32,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,105,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
33,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,107,      SSubmitReq* submit = (SSubmitReq*)vg->pData
34,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,110,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
35,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,116,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
36,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,128,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
37,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,131,      SSubmitReq* submit = (SSubmitReq*)vg->pData
38,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,135,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
39,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,138,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
40,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,111,      for (int32_t i = 0
41,taosdata/tdengine,76c6f47edeff6c22c2ac4f74e83cc7f002a71774,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:50:15 +0800,136,      for (int32_t i = 0
42,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,38,  InsertTest() : res_(nullptr) {}  ^
43,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,38,  InsertTest() : res_(nullptr) {}  ^
44,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,38,  InsertTest() : res_(nullptr) {}  ^
45,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,49,    cxt_.db = (char*)db_.c_str()
46,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,105,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
47,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,107,      SSubmitReq* submit = (SSubmitReq*)vg->pData
48,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,110,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
49,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,116,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
50,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,128,"      SVgDataBlocks* vg = (SVgDataBlocks*)taosArrayGetP(pStmt->pDataBlocks, i)"
51,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,131,      SSubmitReq* submit = (SSubmitReq*)vg->pData
52,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,135,      SSubmitBlk* blk = (SSubmitBlk*)(submit + 1)
53,taosdata/tdengine,e39da950114eb07ef7febca8b39ca347b67c5b44,source/libs/parser/test/parInsertTest.cpp,"  InsertTest() : res_(nullptr) {}
",2022-08-04 08:57:09 +0800,138,        blk = (SSubmitBlk*)(blk->data + ntohl(blk->dataLen))
